Year,Month,Day,Period,Value
2023,5,16,21,10841.12299
2023,5,16,22,11122.67211
2023,5,16,23,11256.77841
2023,5,16,24,11922.12343
2023,5,17,1,11889.52301
2023,5,17,2,10859.64596
2023,5,17,3,10098.72242
2023,5,17,4,9487.464456
2023,5,17,5,9036.244944
2023,5,17,6,8829.528615
2023,5,17,7,8853.238015
2023,5,17,8,8857.683528
2023,5,17,9,9531.178662
2023,5,17,10,10446.95422
2023,5,17,11,11280.4878
2023,5,17,12,11535.36385
2023,5,17,13,11780.60795
2023,5,17,14,11585.74633
2023,5,17,15,11157.49529
2023,5,17,16,11384.21643
2023,5,17,17,11284.93332
2023,5,17,18,11117.48568
2023,5,17,19,11385.69827
2023,5,17,20,11379.77092
2023,5,17,21,11467.94025
2023,5,17,22,11618.34675
2023,5,17,23,11768.01234
2023,5,17,24,12207.37715
2023,5,18,1,12221.4546
2023,5,18,2,11294.56526
2023,5,18,3,10377.30786
2023,5,18,4,9610.456967
2023,5,18,5,9237.774841
2023,5,18,6,9058.472506
2023,5,18,7,9038.4677
2023,5,18,8,9136.268974
2023,5,18,9,9805.318595
2023,5,18,10,10810.00441
2023,5,18,11,11325.68385
2023,5,18,12,11720.59354
2023,5,18,13,11748.00753
2023,5,18,14,11650.94717
2023,5,18,15,11571.66887
2023,5,18,16,11719.85262
2023,5,18,17,11789.49898
2023,5,18,18,11644.27891
2023,5,18,19,11694.66138
2023,5,18,20,11701.32965
2023,5,18,21,11679.84301
2023,5,18,22,11822.0994
2023,5,18,23,11890.26393
2023,5,18,24,12431.87553
2023,5,19,1,12186.63142
2023,5,19,2,11224.9189
2023,5,19,3,10356.56214
2023,5,19,4,9632.684529
2023,5,19,5,9355.58092
2023,5,19,6,9193.319716
2023,5,19,7,9191.837879
2023,5,19,8,9205.915335
2023,5,19,9,9794.945733
2023,5,19,10,10777.40398
2023,5,19,11,11404.22123
2023,5,19,12,11792.46265
2023,5,19,13,11873.2228
2023,5,19,14,11705.03424
2023,5,19,15,11427.93063
2023,5,19,16,11473.12668
2023,5,19,17,11400.51664
2023,5,19,18,11411.63042
2023,5,19,19,11388.66194
2023,5,19,20,11457.56738
2023,5,19,21,11507.20894
2023,5,19,22,11800.61276
2023,5,19,23,11847.29064
2023,5,19,24,12429.65277
2023,5,20,1,12304.4375
2023,5,20,2,11272.3377
2023,5,20,3,10495.85486
2023,5,20,4,9649.72566
2023,5,20,5,9245.924947
2023,5,20,6,9124.414274
2023,5,20,7,9144.41908
2023,5,20,8,9164.423886
2023,5,20,9,9749.008771
2023,5,20,10,10838.15932
2023,5,20,11,11301.23353
2023,5,20,12,11733.93007
2023,5,20,13,11714.66619
2023,5,20,14,11585.74633
2023,5,20,15,11546.47763
2023,5,20,16,11464.97657
2023,5,20,17,11488.68597
2023,5,20,18,11409.40767
2023,5,20,19,11382.73459
2023,5,20,20,11582.04173
2023,5,20,21,11581.30081
2023,5,20,22,11694.66138
2023,5,20,23,11707.257
2023,5,20,24,12211.82266
2023,5,21,1,12297.76923
2023,5,21,2,11439.04442
2023,5,21,3,10429.91309
2023,5,21,4,9859.405663
2023,5,21,5,9223.697385
2023,5,21,6,9234.811166
2023,5,21,7,9028.094838
2023,5,21,8,9207.397172
2023,5,21,9,9786.795627
2023,5,21,10,10640.33401
2023,5,21,11,11248.6283
2023,5,21,12,11631.68329
2023,5,21,13,11587.96908
2023,5,21,14,11401.99848
2023,5,21,15,11124.89487
2023,5,21,16,11134.52681
2023,5,21,17,11062.6577
2023,5,21,18,10967.07918
2023,5,21,19,10877.42801
2023,5,21,20,11017.46165
2023,5,21,21,11293.08342
2023,5,21,22,11344.94774
2023,5,21,23,11491.64965
2023,5,21,24,12016.22011
2023,5,22,1,12188.85418
2023,5,22,2,11357.54335
2023,5,22,3,10551.42377
2023,5,22,4,9791.982058
2023,5,22,5,9308.90304
2023,5,22,6,9097.741199
2023,5,22,7,9120.70968
2023,5,22,8,8979.194201
2023,5,22,9,9192.578798
2023,5,22,10,9654.171172
2023,5,22,11,10205.41471
2023,5,22,12,10538.82815
2023,5,22,13,10675.89811
2023,5,22,14,10650.70688
2023,5,22,15,10478.07281
2023,5,22,16,10505.4868
2023,5,22,17,10446.95422
2023,5,22,18,10544.7555
2023,5,22,19,10645.52045
2023,5,22,20,10848.53218
2023,5,22,21,10948.55621
2023,5,22,22,11044.13473
2023,5,22,23,11095.25812
2023,5,22,24,11806.54011
2023,5,23,1,11814.69022
2023,5,23,2,10987.8249
2023,5,23,3,10192.07818
2023,5,23,4,9654.912091
2023,5,23,5,9028.094838
2023,5,23,6,8903.620489
2023,5,23,7,8786.555329
2023,5,23,8,8725.059073
2023,5,23,9,8902.879571
2023,5,23,10,9268.152509
2023,5,23,11,9521.546718
2023,5,23,12,9868.296688
2023,5,23,13,10272.83832
2023,5,23,14,10300.99323
2023,5,23,15,10546.23733
2023,5,23,16,10338.03917
2023,5,23,17,10272.83832
2023,5,23,18,10200.22828
2023,5,23,19,10191.33726
2023,5,23,20,10569.20582
2023,5,23,21,10703.31211
2023,5,23,22,10994.49317
2023,5,23,23,11099.70363
2023,5,23,24,11805.05827
2023,5,24,1,11925.08711
2023,5,24,2,11126.37671
2023,5,24,3,9594.897673
2023,5,24,4,9409.667988
2023,5,24,5,9046.617806
2023,5,24,6,8793.964516
2023,5,24,7,8764.327766
2023,5,24,8,8855.460771
2023,5,24,9,9417.818094
2023,5,24,10,10409.16737
2023,5,24,11,11141.19508
2023,5,24,12,11492.39056
2023,5,24,13,11680.58392
2023,5,24,14,11531.65926
2023,5,24,15,11353.83876
2023,5,24,16,11587.22816
2023,5,24,17,11327.9066
2023,5,24,18,11222.69614
2023,5,24,19,11226.40074
2023,5,24,20,11430.89431
2023,5,24,21,11453.12187
2023,5,24,22,11719.85262
2023,5,24,23,11630.94237
2023,5,24,24,12268.13248
2023,5,25,1,12288.13729
2023,5,25,2,11361.24795
2023,5,25,3,10303.21599
2023,5,25,4,9630.461773
2023,5,25,5,9185.910529
2023,5,25,6,9091.813849
2023,5,25,7,8991.048901
2023,5,25,8,9005.126357
2023,5,25,9,9451.900356
2023,5,25,10,10512.89599
2023,5,25,11,11026.35268
2023,5,25,12,11440.52625
2023,5,25,13,11165.6454
2023,5,25,14,11043.39381
2023,5,25,15,11019.68441
2023,5,25,16,10949.29713
2023,5,25,17,10815.93176
2023,5,25,18,10755.91734
2023,5,25,19,10884.8372
2023,5,25,20,11084.14434
2023,5,25,21,11171.57275
2023,5,25,22,11391.62562
2023,5,25,23,11503.50435
2023,5,25,24,12168.10845
2023,5,26,1,12374.82478
2023,5,26,2,11270.11494
2023,5,26,3,10172.81429
2023,5,26,4,9460.791381
2023,5,26,5,9132.56438
2023,5,26,6,9011.794625
2023,5,26,7,9140.714486
2023,5,26,8,9103.668549
2023,5,26,9,9621.570748
2023,5,26,10,10593.65613
2023,5,26,11,11137.49049
2023,5,26,12,11527.21375
2023,5,26,13,11561.29601
2023,5,26,14,11459.79014
2023,5,26,15,11127.11763
2023,5,26,16,11048.58024
2023,5,26,17,11149.34519
2023,5,26,18,11084.14434
2023,5,26,19,11125.63579
2023,5,26,20,11156.75438
2023,5,26,21,11430.15339
2023,5,26,22,11558.33233
2023,5,26,23,11652.42901
2023,5,26,24,12183.66775
2023,5,27,1,12432.61644
2023,5,27,2,11435.33982
2023,5,27,3,10420.28115
2023,5,27,4,9685.289759
2023,5,27,5,9300.752934
2023,5,27,6,9197.02431
2023,5,27,7,9112.559574
2023,5,27,8,9050.3224
2023,5,27,9,9838.659938
2023,5,27,10,10841.86391
2023,5,27,11,11308.64272
2023,5,27,12,11536.10477
2023,5,27,13,11655.39269
2023,5,27,14,11601.30562
2023,5,27,15,11257.51932
2023,5,27,16,11387.92102
2023,5,27,17,11554.62774
2023,5,27,18,11532.40018
2023,5,27,19,11513.87721
2023,5,27,20,11477.57219
2023,5,27,21,11617.60583
2023,5,27,22,11707.99792
2023,5,27,23,11712.44343
2023,5,27,24,12318.51496
2023,5,28,1,12365.19284
2023,5,28,2,11476.09035
2023,5,28,3,10316.55253
2023,5,28,4,9642.316472
2023,5,28,5,9354.840002
2023,5,28,6,9213.324522
2023,5,28,7,9079.959149
2023,5,28,8,9067.363531
2023,5,28,9,9686.771597
2023,5,28,10,10533.64172
2023,5,28,11,11187.87296
2023,5,28,12,11599.08286
2023,5,28,13,11604.26929
2023,5,28,14,11622.79226
2023,5,28,15,11557.59141
2023,5,28,16,11613.90124
2023,5,28,17,11652.42901
2023,5,28,18,11715.4071
2023,5,28,19,11646.50166
2023,5,28,20,11660.57912
2023,5,28,21,11750.23029
2023,5,28,22,11731.70732
2023,5,28,23,11661.32004
2023,5,28,24,12123.65333
2023,5,29,1,12034.00216
2023,5,29,2,11205.65501
2023,5,29,3,10284.69302
2023,5,29,4,9797.168489
2023,5,29,5,9356.321839
2023,5,29,6,9148.864592
2023,5,29,7,9074.772718
2023,5,29,8,9145.159998
2023,5,29,9,9185.910529
2023,5,29,10,9613.420642
2023,5,29,11,10230.60595
2023,5,29,12,10862.60964
2023,5,29,13,11181.20469
2023,5,29,14,11030.05727
2023,5,29,15,11009.31155
2023,5,29,16,11080.43975
2023,5,29,17,11058.9531
2023,5,29,18,10960.41091
2023,5,29,19,11100.44455
2023,5,29,20,11184.16837
2023,5,29,21,11238.99636
2023,5,29,22,11236.03268
2023,5,29,23,11273.07862
2023,5,29,24,11896.9322
2023,5,30,1,11685.77036
2023,5,30,2,10869.2779
2023,5,30,3,10149.84581
2023,5,30,4,9500.060074
2023,5,30,5,9126.63703
2023,5,30,6,8815.451159
2023,5,30,7,8874.724659
2023,5,30,8,8862.869959
2023,5,30,9,8971.785013
2023,5,30,10,9240.738516
2023,5,30,11,9749.008771
2023,5,30,12,10215.04666
2023,5,30,13,10600.3244
2023,5,30,14,10767.03112
2023,5,30,15,10801.8543
2023,5,30,16,10704.05303
2023,5,30,17,10604.76991
2023,5,30,18,10531.41896
2023,5,30,19,10566.24214
2023,5,30,20,10802.59522
2023,5,30,21,10812.96808
2023,5,30,22,11022.64808
2023,5,30,23,11212.32328
2023,5,30,24,11622.05134
2023,5,31,1,11702.07057
2023,5,31,2,10638.11126
2023,5,31,3,9798.650326
2023,5,31,4,9379.29032
2023,5,31,5,8865.833634
2023,5,31,6,8656.894549
2023,5,31,7,8913.993352
2023,5,31,8,8853.978934
2023,5,31,9,9284.452721
2023,5,31,10,10249.12892
2023,5,31,11,11021.16625
2023,5,31,12,11531.65926
2023,5,31,13,11645.01982
2023,5,31,14,11610.19664
2023,5,31,15,11513.13629
2023,5,31,16,11561.29601
2023,5,31,17,11589.45092
2023,5,31,18,11459.04922
2023,5,31,19,11400.51664
2023,5,31,20,11480.53586
2023,5,31,21,11525.73191
2023,5,31,22,11555.36866
2023,5,31,23,11670.95198
2023,5,31,24,11981.39693
2023,6,1,1,12079.19821
2023,6,1,2,11077.47607
2023,6,1,3,10091.31323
2023,6,1,4,9622.311666
2023,6,1,5,9243.702191
2023,6,1,6,9251.111378
2023,6,1,7,9101.445793
2023,6,1,8,9234.070247
2023,6,1,9,9761.604389
2023,6,1,10,10625.51564
2023,6,1,11,11157.49529
2023,6,1,12,11670.95198
2023,6,1,13,11760.60315
2023,6,1,14,11790.98082
2023,6,1,15,11675.39749
2023,6,1,16,11793.20357
2023,6,1,17,11667.98831
2023,6,1,18,11765.78958
2023,6,1,19,11807.28103
2023,6,1,20,11719.85262
2023,6,1,21,11845.06788
2023,6,1,22,11862.10902
2023,6,1,23,11963.61488
2023,6,1,24,12279.98718
2023,6,2,1,12238.49573
2023,6,2,2,11551.66406
2023,6,2,3,10478.07281
2023,6,2,4,9821.618807
2023,6,2,5,9396.331451
2023,6,2,6,9284.452721
2023,6,2,7,9020.68565
2023,6,2,8,9222.215547
2023,6,2,9,9600.825023
2023,6,2,10,10696.64384
2023,6,2,11,11378.28908
2023,6,2,12,12002.14266
2023,6,2,13,12011.03368
2023,6,2,14,11976.95142
2023,6,2,15,11767.27142
2023,6,2,16,11779.12612
2023,6,2,17,11893.96852
2023,6,2,18,11885.81841
2023,6,2,19,11842.84513
2023,6,2,20,11755.41672
2023,6,2,21,11896.9322
2023,6,2,22,11949.53743
2023,6,2,23,11959.16937
2023,6,2,24,12383.71581
2023,6,3,1,12467.43963
2023,6,3,2,11662.06096
2023,6,3,3,10795.18603
2023,6,3,4,9751.231527
2023,6,3,5,9357.062758
2023,6,3,6,9324.462333
2023,6,3,7,9149.605511
2023,6,3,8,9169.610317
2023,6,3,9,9615.643398
2023,6,3,10,10593.65613
2023,6,3,11,11205.65501
2023,6,3,12,11514.61813
2023,6,3,13,11697.62506
2023,6,3,14,11661.32004
2023,6,3,15,11446.4536
2023,6,3,16,11468.68116
2023,6,3,17,11631.68329
2023,6,3,18,11549.44131
2023,6,3,19,11527.21375
2023,6,3,20,11499.05883
2023,6,3,21,11625.01502
2023,6,3,22,11742.08018
2023,6,3,23,11875.44555
2023,6,3,24,12214.04542
2023,6,4,1,12401.49786
2023,6,4,2,11551.66406
2023,6,4,3,10445.47239
2023,6,4,4,9668.248628
2023,6,4,5,9326.68509
2023,6,4,6,9117.005086
2023,6,4,7,8963.634907
2023,6,4,8,9091.07293
2023,6,4,9,9494.873643
2023,6,4,10,10523.26885
2023,6,4,11,11104.89006
2023,6,4,12,11574.63254
2023,6,4,13,11560.55509
2023,6,4,14,11390.8847
2023,6,4,15,11373.84357
2023,6,4,16,11167.86816
2023,6,4,17,11268.63311
2023,6,4,18,11158.97713
2023,6,4,19,11110.07649
2023,6,4,20,11290.11975
2023,6,4,21,11377.54816
2023,6,4,22,11326.42477
2023,6,4,23,11413.85318
2023,6,4,24,11876.92739
2023,6,5,1,12186.63142
2023,6,5,2,11522.76823
2023,6,5,3,10508.45048
2023,6,5,4,9646.761985
2023,6,5,5,9231.106572
2023,6,5,6,8965.857664
2023,6,5,7,9001.421763
2023,6,5,8,8979.93512
2023,6,5,9,9221.474629
2023,6,5,10,9660.098522
2023,6,5,11,10037.22616
2023,6,5,12,10646.26136
2023,6,5,13,10861.86872
2023,6,5,14,10823.34094
2023,6,5,15,10835.19564
2023,6,5,16,10820.37727
2023,6,5,17,10880.39169
2023,6,5,18,10926.32865
2023,6,5,19,10721.83508
2023,6,5,20,10932.99692
2023,6,5,21,11170.83183
2023,6,5,22,11194.54123
2023,6,5,23,11259.00116
2023,6,5,24,11693.17954
2023,6,6,1,11871.00004
2023,6,6,2,11227.88257
2023,6,6,3,10275.06108
2023,6,6,4,9583.042973
2023,6,6,5,9033.281269
2023,6,6,6,8952.521126
2023,6,6,7,8890.283952
2023,6,6,8,8804.337378
2023,6,6,9,9118.486924
2023,6,6,10,9221.474629
2023,6,6,11,9474.127919
2023,6,6,12,10241.71973
2023,6,6,13,10508.45048
2023,6,6,14,10414.3538
2023,6,6,15,10426.94942
2023,6,6,16,10418.05839
2023,6,6,17,10486.22292
2023,6,6,18,10523.26885
2023,6,6,19,10324.70263
2023,6,6,20,10549.94193
2023,6,6,21,10770.73571
2023,6,6,22,10834.45472
2023,6,6,23,11134.52681
2023,6,6,24,11541.2912
2023,6,7,1,11882.11382
2023,6,7,2,10967.07918
2023,6,7,3,9981.657255
2023,6,7,4,9271.857103
2023,6,7,5,8816.192078
2023,6,7,6,8822.860347
2023,6,7,7,8753.954904
2023,6,7,8,8782.850735
2023,6,7,9,9462.273219
2023,6,7,10,10313.58885
2023,6,7,11,10741.09896
2023,6,7,12,11256.03749
2023,6,7,13,11361.98887
2023,6,7,14,11175.27734
2023,6,7,15,11156.75438
2023,6,7,16,11244.92371
2023,6,7,17,11439.04442
2023,6,7,18,11287.89699
2023,6,7,19,11350.87509
2023,6,7,20,11348.65233
2023,6,7,21,11368.65713
2023,6,7,22,11454.60371
2023,6,7,23,11569.44611
2023,6,7,24,11911.00965
2023,6,8,1,11909.52781
2023,6,8,2,11278.26505
2023,6,8,3,10240.97881
2023,6,8,4,9567.48368
2023,6,8,5,9072.549962
2023,6,8,6,8884.356602
2023,6,8,7,8916.216108
2023,6,8,8,8854.719853
2023,6,8,9,9552.665305
2023,6,8,10,10374.34419
2023,6,8,11,10827.78646
2023,6,8,12,11358.28427
2023,6,8,13,11261.96484
2023,6,8,14,11160.45897
2023,6,8,15,10950.77897
2023,6,8,16,11130.0813
2023,6,8,17,11193.05939
2023,6,8,18,11346.42957
2023,6,8,19,11271.59678
2023,6,8,20,11527.95466
2023,6,8,21,11620.56951
2023,6,8,22,11576.11438
2023,6,8,23,11482.0177
2023,6,8,24,11911.75057
2023,6,9,1,12182.92683
2023,6,9,2,11273.81954
2023,6,9,3,10355.0803
2023,6,9,4,9569.706436
2023,6,9,5,9188.874204
2023,6,9,6,8996.235332
2023,6,9,7,8974.00777
2023,6,9,8,9019.203813
2023,6,9,9,9647.502904
2023,6,9,10,10350.63479
2023,6,9,11,10968.56102
2023,6,9,12,11301.23353
2023,6,9,13,11331.6112
2023,6,9,14,11104.14914
2023,6,9,15,11065.62137
2023,6,9,16,11147.12243
2023,6,9,17,11330.12936
2023,6,9,18,11392.36653
2023,6,9,19,11218.25063
2023,6,9,20,11361.24795
2023,6,9,21,11474.60851
2023,6,9,22,11613.16032
2023,6,9,23,11619.08767
2023,6,9,24,12071.0481
2023,6,10,1,12248.12768
2023,6,10,2,11447.93544
2023,6,10,3,10584.02419
2023,6,10,4,9630.461773
2023,6,10,5,9187.392367
2023,6,10,6,8986.603388
2023,6,10,7,9009.571869
2023,6,10,8,8959.930314
2023,6,10,9,9365.212864
2023,6,10,10,10121.6909
2023,6,10,11,10664.78433
2023,6,10,12,11030.79819
2023,6,10,13,11133.78589
2023,6,10,14,11178.24102
2023,6,10,15,11009.31155
2023,6,10,16,11084.14434
2023,6,10,17,11301.23353
2023,6,10,18,10921.88314
2023,6,10,19,11315.31099
2023,6,10,20,11324.20201
2023,6,10,21,11214.54604
2023,6,10,22,11512.39537
2023,6,10,23,11486.46321
2023,6,10,24,11674.65657
2023,6,11,1,11862.84993
2023,6,11,2,11196.76399
2023,6,11,3,10282.47026
2023,6,11,4,9591.933998
2023,6,11,5,9188.133285
2023,6,11,6,9101.445793
2023,6,11,7,9051.063319
2023,6,11,8,9182.946854
2023,6,11,9,9691.958028
2023,6,11,10,10323.22079
2023,6,11,11,10854.45953
2023,6,11,12,11320.49742
2023,6,11,13,11484.98138
2023,6,11,14,11235.29176
2023,6,11,15,11164.90448
2023,6,11,16,11386.43918
2023,6,11,17,11483.49954
2023,6,11,18,11430.15339
2023,6,11,19,11393.84837
2023,6,11,20,11381.99367
2023,6,11,21,11465.71749
2023,6,11,22,11507.94986
2023,6,11,23,11591.67368
2023,6,11,24,11888.78209
2023,6,12,1,12056.97064
2023,6,12,2,11426.4488
2023,6,12,3,10400.27634
2023,6,12,4,9718.631103
2023,6,12,5,9230.365653
2023,6,12,6,9134.046217
2023,6,12,7,8913.252433
2023,6,12,8,8788.778085
2023,6,12,9,9122.932436
2023,6,12,10,9486.723537
2023,6,12,11,9896.4516
2023,6,12,12,10506.96864
2023,6,12,13,10808.52257
2023,6,12,14,10840.38207
2023,6,12,15,10868.53699
2023,6,12,16,10724.79875
2023,6,12,17,10741.83988
2023,6,12,18,10727.76243
2023,6,12,19,10950.03805
2023,6,12,20,10890.02363
2023,6,12,21,10913.73303
2023,6,12,22,11036.72554
2023,6,12,23,11195.28215
2023,6,12,24,11559.07325
2023,6,13,1,11965.09672
2023,6,13,2,11215.28696
2023,6,13,3,10306.17966
2023,6,13,4,9644.539229
2023,6,13,5,9197.02431
2023,6,13,6,8981.416957
2023,6,13,7,8782.109816
2023,6,13,8,8843.606072
2023,6,13,9,9041.431375
2023,6,13,10,9338.539789
2023,6,13,11,9663.803116
2023,6,13,12,10134.28652
2023,6,13,13,10501.04129
2023,6,13,14,10578.09684
2023,6,13,15,10600.3244
2023,6,13,16,10602.54716
2023,6,13,17,10429.17217
2023,6,13,18,10415.83564
2023,6,13,19,10581.06052
2023,6,13,20,10759.62193
2023,6,13,21,11013.01614
2023,6,13,22,11099.70363
2023,6,13,23,11158.23621
2023,6,13,24,11497.577
2023,6,14,1,11788.75806
2023,6,14,2,11094.5172
2023,6,14,3,10211.34206
2023,6,14,4,9332.612439
2023,6,14,5,9041.431375
2023,6,14,6,8888.061196
2023,6,14,7,8911.770596
2023,6,14,8,9002.162682
2023,6,14,9,9404.481557
2023,6,14,10,10393.60807
2023,6,14,11,10921.88314
2023,6,14,12,11413.11226
2023,6,14,13,11638.35156
2023,6,14,14,11653.16993
2023,6,14,15,11667.98831
2023,6,14,16,11679.84301
2023,6,14,17,11657.61544
2023,6,14,18,11690.95679
2023,6,14,19,11746.52569
2023,6,14,20,11559.07325
2023,6,14,21,11793.94449
2023,6,14,22,11738.37559
2023,6,14,23,11699.10689
2023,6,14,24,11950.27835
2023,6,15,1,12105.13036
2023,6,15,2,11287.89699
2023,6,15,3,10403.24002
2023,6,15,4,9582.302055
2023,6,15,5,9143.678161
2023,6,15,6,9028.094838
2023,6,15,7,8938.44367
2023,6,15,8,9017.721975
2023,6,15,9,9416.336257
2023,6,15,10,10307.6615
2023,6,15,11,11055.98943
2023,6,15,12,11483.49954
2023,6,15,13,11587.22816
2023,6,15,14,11493.8724
2023,6,15,15,11553.88682
2023,6,15,16,11479.05403
2023,6,15,17,11542.03212
2023,6,15,18,11493.8724
2023,6,15,19,11412.37134
2023,6,15,20,11559.81417
2023,6,15,21,11579.81898
2023,6,15,22,11721.33445
2023,6,15,23,11533.88201
2023,6,15,24,11887.30025
2023,6,16,1,12055.48881
2023,6,16,2,11301.97445
2023,6,16,3,10302.47507
2023,6,16,4,9519.323962
2023,6,16,5,9060.695262
2023,6,16,6,8868.797309
2023,6,16,7,8927.329889
2023,6,16,8,8870.279146
2023,6,16,9,9349.65357
2023,6,16,10,10223.93768
2023,6,16,11,10721.09416
2023,6,16,12,11410.8895
2023,6,16,13,11563.51876
2023,6,16,14,11436.82166
2023,6,16,15,11321.97925
2023,6,16,16,11542.77304
2023,6,16,17,11532.40018
2023,6,16,18,11462.0129
2023,6,16,19,11765.78958
2023,6,16,20,11639.83339
2023,6,16,21,11739.1165
2023,6,16,22,11627.97869
2023,6,16,23,11817.65389
2023,6,16,24,11983.61969
2023,6,17,1,12428.17093
2023,6,17,2,11544.99579
2023,6,17,3,10404.72186
2023,6,17,4,9531.178662
2023,6,17,5,9409.667988
2023,6,17,6,8977.712363
2023,6,17,7,9043.654131
2023,6,17,8,9045.876887
2023,6,17,9,9577.856542
2023,6,17,10,10488.44567
2023,6,17,11,11043.39381
2023,6,17,12,11447.19452
2023,6,17,13,11599.08286
2023,6,17,14,11587.96908
2023,6,17,15,11587.22816
2023,6,17,16,11471.64484
2023,6,17,17,11764.30774
2023,6,17,18,11767.27142
2023,6,17,19,11646.50166
2023,6,17,20,11813.20838
2023,6,17,21,11828.76767
2023,6,17,22,11894.70944
2023,6,17,23,11865.81361
2023,6,17,24,12047.3387
2023,6,18,1,12482.258
2023,6,18,2,11835.43594
2023,6,18,3,10648.48412
2023,6,18,4,9838.659938
2023,6,18,5,9468.941487
2023,6,18,6,9300.752934
2023,6,18,7,8989.567063
2023,6,18,8,9053.286075
2023,6,18,9,9633.425448
2023,6,18,10,10386.19889
2023,6,18,11,10966.33826
2023,6,18,12,11439.78533
2023,6,18,13,11491.64965
2023,6,18,14,11516.84088
2023,6,18,15,11512.39537
2023,6,18,16,11366.43438
2023,6,18,17,11718.37078
2023,6,18,18,11503.50435
2023,6,18,19,11625.01502
2023,6,18,20,11805.05827
2023,6,18,21,11736.89375
2023,6,18,22,11655.39269
2023,6,18,23,11840.62237
2023,6,18,24,12056.97064
2023,6,19,1,12234.79114
2023,6,19,2,11750.9712
2023,6,19,3,10675.89811
2023,6,19,4,9886.819656
2023,6,19,5,9486.723537
2023,6,19,6,9111.077736
2023,6,19,7,9106.632224
2023,6,19,8,8916.957027
2023,6,19,9,9304.457527
2023,6,19,10,9858.664744
2023,6,19,11,10168.36878
2023,6,19,12,10752.21274
2023,6,19,13,10995.23409
2023,6,19,14,11353.83876
2023,6,19,15,11077.47607
2023,6,19,16,11239.73727
2023,6,19,17,11250.85106
2023,6,19,18,11361.98887
2023,6,19,19,11273.07862
2023,6,19,20,11426.4488
2023,6,19,21,11423.48512
2023,6,19,22,11659.8382
2023,6,19,23,11651.68809
2023,6,19,24,11922.12343
2023,6,20,1,12111.79863
2023,6,20,2,11565.0006
2023,6,20,3,10672.93444
2023,6,20,4,9760.863471
2023,6,20,5,9256.297809
2023,6,20,6,8990.307982
2023,6,20,7,8971.044095
2023,6,20,8,8756.918579
2023,6,20,9,8954.002964
2023,6,20,10,9261.48424
2023,6,20,11,9472.646081
2023,6,20,12,10199.48736
2023,6,20,13,10422.5039
2023,6,20,14,10458.068
2023,6,20,15,10387.68072
2023,6,20,16,10313.58885
2023,6,20,17,10448.43606
2023,6,20,18,10313.58885
2023,6,20,19,10420.28115
2023,6,20,20,10596.61981
2023,6,20,21,10904.10109
2023,6,20,22,11053.02575
2023,6,20,23,10953.00172
2023,6,20,24,11113.78109
2023,6,21,1,11337.53855
2023,6,21,2,10729.98518
2023,6,21,3,10070.5675
2023,6,21,4,9377.808483
2023,6,21,5,8814.710241
2023,6,21,6,8693.199567
2023,6,21,7,8570.947975
2023,6,21,8,8579.098082
2023,6,21,9,8756.17766
2023,6,21,10,9128.118867
2023,6,21,11,9405.222476
2023,6,21,12,9983.880011
2023,6,21,13,10818.15451
2023,6,21,14,10973.00653
2023,6,21,15,10884.8372
2023,6,21,16,10808.52257
2023,6,21,17,10858.16412
2023,6,21,18,10893.72822
2023,6,21,19,11033.76186
2023,6,21,20,11368.65713
2023,6,21,21,11307.16088
2023,6,21,22,11585.00541
2023,6,21,23,11542.03212
2023,6,21,24,11853.21799
2023,6,22,1,12190.33602
2023,6,22,2,11548.70039
2023,6,22,3,10384.71705
2023,6,22,4,9625.275341
2023,6,22,5,9220.73371
2023,6,22,6,9034.022188
2023,6,22,7,8962.15307
2023,6,22,8,8994.012576
2023,6,22,9,9560.074492
2023,6,22,10,10515.85967
2023,6,22,11,11018.20257
2023,6,22,12,11742.08018
2023,6,22,13,11895.45036
2023,6,22,14,12079.19821
2023,6,22,15,11948.05559
2023,6,22,16,12026.59298
2023,6,22,17,12271.83708
2023,6,22,18,12038.44768
2023,6,22,19,12193.29969
2023,6,22,20,12247.38676
2023,6,22,21,12295.54648
2023,6,22,22,12219.97277
2023,6,22,23,12226.64103
2023,6,22,24,12441.50747
2023,6,23,1,12675.63779
2023,6,23,2,11981.39693
2023,6,23,3,10944.1107
2023,6,23,4,10060.19464
2023,6,23,5,9620.08891
2023,6,23,6,9394.849614
2023,6,23,7,9291.861909
2023,6,23,8,9182.946854
2023,6,23,9,9762.345308
2023,6,23,10,10414.3538
2023,6,23,11,10894.46914
2023,6,23,12,11978.43326
2023,6,23,13,12095.49842
2023,6,23,14,12047.3387
2023,6,23,15,11982.87877
2023,6,23,16,12312.58761
2023,6,23,17,12310.36485
2023,6,23,18,12429.65277
2023,6,23,19,12565.2409
2023,6,23,20,12578.57744
2023,6,23,21,12702.31087
2023,6,23,22,12509.67199
2023,6,23,23,12334.07425
2023,6,23,24,12830.48981
2023,6,24,1,13234.29052
2023,6,24,2,12399.2751
2023,6,24,3,11266.41035
2023,6,24,4,10265.42913
2023,6,24,5,9786.795627
2023,6,24,6,9608.975129
2023,6,24,7,9510.432937
